'Elapsed time','II'
'seconds','mV'
0.000,0.059
0.001,0.059
0.002,0.059
0.003,0.059
0.004,0.059
0.005,0.059
0.006,0.058
0.007,0.056
0.008,0.055
0.009,0.053
0.010,0.050
0.011,0.047
0.012,0.048
0.013,0.050
0.014,0.050
0.015,0.050
0.016,0.049
0.017,0.047
0.018,0.042
0.019,0.038
0.020,0.039
0.021,0.041
0.022,0.041
0.023,0.041
0.024,0.041
0.025,0.041
0.026,0.039
0.027,0.038
0.028,0.036
0.029,0.034
0.030,0.036
0.031,0.038
0.032,0.036
0.033,0.034
0.034,0.033
0.035,0.031
0.036,0.030
0.037,0.028
0.038,0.027
0.039,0.025
0.040,0.024
0.041,0.022
0.042,0.022
0.043,0.022
0.044,0.023
0.045,0.025
0.046,0.025
0.047,0.025
0.048,0.024
0.049,0.022
0.050,0.019
0.051,0.016
0.052,0.016
0.053,0.016
0.054,0.014
0.055,0.012
0.056,0.009
0.057,0.009
0.058,0.014
0.059,0.009
0.060,0.009
0.061,0.009
0.062,0.011
0.063,0.012
0.064,0.012
0.065,0.012
0.066,0.016
0.067,0.022
0.068,0.022
0.069,0.022
0.070,0.019
0.071,0.019
0.072,0.017
0.073,0.016
0.074,0.014
0.075,0.016
0.076,0.017
0.077,0.019
0.078,0.014
0.079,0.016
0.080,0.016
0.081,0.016
0.082,0.017
0.083,0.019
0.084,0.016
0.085,0.016
0.086,0.016
0.087,0.019
0.088,0.017
0.089,0.016
0.090,0.016
0.091,0.016
0.092,0.014
0.093,0.016
0.094,0.014
0.095,0.012
0.096,0.009
0.097,0.009
0.098,0.009
0.099,0.009
0.100,0.009
0.101,0.012
0.102,0.009
0.103,0.009
0.104,0.009
0.105,0.009
0.106,0.009
0.107,0.009
0.108,0.009
0.109,0.009
0.110,0.011
0.111,0.009
0.112,0.008
0.113,0.006
0.114,0.006
0.115,0.006
0.116,0.006
0.117,0.006
0.118,0.003
0.119,0.006
0.120,0.008
0.121,0.009
0.122,0.005
0.123,0.003
0.124,0.004
0.125,0.006
0.126,0.002
0.127,0.003
0.128,0.004
0.129,0.003
0.130,0.006
0.131,0.006
0.132,0.000
0.133,-0.003
0.134,-0.002
0.135,0.000
0.136,0.000
0.137,0.000
0.138,0.001
0.139,0.000
0.140,-0.003
0.141,0.000
0.142,0.000
0.143,0.003
0.144,0.002
0.145,0.003
0.146,0.003
0.147,-0.003
0.148,-0.006
0.149,-0.012
0.150,-0.011
0.151,-0.012
0.152,-0.009
0.153,-0.012
0.154,-0.012
0.155,-0.012
0.156,-0.014
0.157,-0.016
0.158,-0.016
0.159,-0.019
0.160,-0.019
0.161,-0.022
0.162,-0.018
0.163,-0.016
0.164,-0.018
0.165,-0.016
0.166,-0.020
0.167,-0.019
0.168,-0.020
0.169,-0.025
0.170,-0.024
0.171,-0.022
0.172,-0.021
0.173,-0.019
0.174,-0.019
0.175,-0.019
0.176,-0.020
0.177,-0.025
0.178,-0.028
0.179,-0.028
0.180,-0.029
0.181,-0.028
0.182,-0.027
0.183,-0.025
0.184,-0.027
0.185,-0.028
0.186,-0.026
0.187,-0.028
0.188,-0.029
0.189,-0.031
0.190,-0.033
0.191,-0.031
0.192,-0.030
0.193,-0.028
0.194,-0.028
0.195,-0.028
0.196,-0.028
0.197,-0.028
0.198,-0.028
0.199,-0.028
0.200,-0.029
0.201,-0.031
0.202,-0.033
0.203,-0.031
0.204,-0.032
0.205,-0.034
0.206,-0.033
0.207,-0.031
0.208,-0.034
0.209,-0.034
0.210,-0.031
0.211,-0.034
0.212,-0.036
0.213,-0.038
0.214,-0.034
0.215,-0.034
0.216,-0.031
0.217,-0.031
0.218,-0.034
0.219,-0.034
0.220,-0.034
0.221,-0.034
0.222,-0.034
0.223,-0.034
0.224,-0.034
0.225,-0.034
0.226,-0.034
0.227,-0.034
0.228,-0.034
0.229,-0.038
0.230,-0.041
0.231,-0.044
0.232,-0.045
0.233,-0.047
0.234,-0.047
0.235,-0.047
0.236,-0.045
0.237,-0.047
0.238,-0.044
0.239,-0.044
0.240,-0.042
0.241,-0.041
0.242,-0.042
0.243,-0.038
0.244,-0.038
0.245,-0.038
0.246,-0.041
0.247,-0.041
0.248,-0.041
0.249,-0.041
0.250,-0.038
0.251,-0.038
0.252,-0.038
0.253,-0.038
0.254,-0.039
0.255,-0.041
0.256,-0.042
0.257,-0.050
0.258,-0.050
0.259,-0.050
0.260,-0.050
0.261,-0.050
0.262,-0.050
0.263,-0.050
0.264,-0.049
0.265,-0.047
0.266,-0.047
0.267,-0.047
0.268,-0.048
0.269,-0.050
0.270,-0.050
0.271,-0.050
0.272,-0.051
0.273,-0.053
0.274,-0.053
0.275,-0.053
0.276,-0.053
0.277,-0.053
0.278,-0.052
0.279,-0.053
0.280,-0.053
0.281,-0.053
0.282,-0.049
0.283,-0.053
0.284,-0.053
0.285,-0.053
0.286,-0.056
0.287,-0.056
0.288,-0.056
0.289,-0.056
0.290,-0.053
0.291,-0.050
0.292,-0.050
0.293,-0.053
0.294,-0.053
0.295,-0.056
0.296,-0.055
0.297,-0.056
0.298,-0.056
0.299,-0.056
0.300,-0.058
0.301,-0.056
0.302,-0.056
0.303,-0.056
0.304,-0.061
0.305,-0.062
0.306,-0.056
0.307,-0.053
0.308,-0.053
0.309,-0.053
0.310,-0.054
0.311,-0.056
0.312,-0.055
0.313,-0.053
0.314,-0.055
0.315,-0.056
0.316,-0.056
0.317,-0.056
0.318,-0.055
0.319,-0.050
0.320,-0.052
0.321,-0.050
0.322,-0.051
0.323,-0.053
0.324,-0.050
0.325,-0.050
0.326,-0.053
0.327,-0.053
0.328,-0.049
0.329,-0.050
0.330,-0.051
0.331,-0.053
0.332,-0.051
0.333,-0.050
0.334,-0.052
0.335,-0.050
0.336,-0.053
0.337,-0.053
0.338,-0.053
0.339,-0.053
0.340,-0.053
0.341,-0.053
0.342,-0.053
0.343,-0.053
0.344,-0.053
0.345,-0.053
0.346,-0.053
0.347,-0.053
0.348,-0.056
0.349,-0.053
0.350,-0.053
0.351,-0.053
0.352,-0.054
0.353,-0.056
0.354,-0.061
0.355,-0.062
0.356,-0.064
0.357,-0.062
0.358,-0.059
0.359,-0.056
0.360,-0.058
0.361,-0.059
0.362,-0.059
0.363,-0.059
0.364,-0.059
0.365,-0.059
0.366,-0.058
0.367,-0.053
0.368,-0.053
0.369,-0.053
0.370,-0.056
0.371,-0.059
0.372,-0.056
0.373,-0.059
0.374,-0.056
0.375,-0.056
0.376,-0.052
0.377,-0.047
0.378,-0.044
0.379,-0.038
0.380,-0.028
0.381,-0.019
0.382,-0.008
0.383,0.000
0.384,0.003
0.385,0.003
0.386,0.003
0.387,0.003
0.388,0.005
0.389,0.006
0.390,0.012
0.391,0.019
0.392,0.022
0.393,0.022
0.394,0.024
0.395,0.022
0.396,0.023
0.397,0.025
0.398,0.026
0.399,0.025
0.400,0.024
0.401,0.025
0.402,0.026
0.403,0.025
0.404,0.028
0.405,0.028
0.406,0.027
0.407,0.031
0.408,0.038
0.409,0.044
0.410,0.050
0.411,0.059
0.412,0.055
0.413,0.050
0.414,0.051
0.415,0.056
0.416,0.058
0.417,0.066
0.418,0.072
0.419,0.081
0.420,0.084
0.421,0.084
0.422,0.084
0.423,0.084
0.424,0.082
0.425,0.078
0.426,0.066
0.427,0.056
0.428,0.050
0.429,0.044
0.430,0.038
0.431,0.034
0.432,0.032
0.433,0.031
0.434,0.028
0.435,0.028
0.436,0.025
0.437,0.022
0.438,0.018
0.439,0.006
0.440,0.004
0.441,0.000
0.442,-0.005
0.443,-0.009
0.444,-0.016
0.445,-0.019
0.446,-0.025
0.447,-0.025
0.448,-0.025
0.449,-0.028
0.450,-0.028
0.451,-0.028
0.452,-0.031
0.453,-0.034
0.454,-0.038
0.455,-0.044
0.456,-0.042
0.457,-0.044
0.458,-0.047
0.459,-0.050
0.460,-0.050
0.461,-0.053
0.462,-0.054
0.463,-0.059
0.464,-0.062
0.465,-0.066
0.466,-0.070
0.467,-0.072
0.468,-0.075
0.469,-0.075
0.470,-0.074
0.471,-0.075
0.472,-0.075
0.473,-0.075
0.474,-0.074
0.475,-0.072
0.476,-0.075
0.477,-0.078
0.478,-0.079
0.479,-0.081
0.480,-0.080
0.481,-0.081
0.482,-0.081
0.483,-0.081
0.484,-0.079
0.485,-0.081
0.486,-0.081
0.487,-0.084
0.488,-0.089
0.489,-0.088
0.490,-0.086
0.491,-0.081
0.492,-0.078
0.493,-0.075
0.494,-0.078
0.495,-0.075
0.496,-0.075
0.497,-0.078
0.498,-0.076
0.499,-0.081
0.500,-0.077
0.501,-0.075
0.502,-0.078
0.503,-0.078
0.504,-0.079
0.505,-0.081
0.506,-0.080
0.507,-0.078
