'Elapsed time','II'
'seconds','mV'
0.362,-0.034
0.363,-0.034
0.364,-0.036
0.365,-0.034
0.366,-0.033
0.367,-0.034
0.368,-0.034
0.369,-0.034
0.370,-0.031
0.371,-0.034
0.372,-0.033
0.373,-0.034
0.374,-0.034
0.375,-0.034
0.376,-0.034
0.377,-0.031
0.378,-0.031
0.379,-0.031
0.380,-0.030
0.381,-0.031
0.382,-0.033
0.383,-0.034
0.384,-0.036
0.385,-0.038
0.386,-0.036
0.387,-0.034
0.388,-0.036
0.389,-0.038
0.390,-0.044
0.391,-0.044
0.392,-0.043
0.393,-0.044
0.394,-0.042
0.395,-0.047
0.396,-0.045
0.397,-0.047
0.398,-0.046
0.399,-0.044
0.400,-0.043
0.401,-0.041
0.402,-0.041
0.403,-0.041
0.404,-0.038
0.405,-0.034
0.406,-0.034
0.407,-0.034
0.408,-0.036
0.409,-0.034
0.410,-0.036
0.411,-0.038
0.412,-0.034
0.413,-0.034
0.414,-0.036
0.415,-0.034
0.416,-0.034
0.417,-0.034
0.418,-0.039
0.419,-0.044
0.420,-0.044
0.421,-0.044
0.422,-0.045
0.423,-0.047
0.424,-0.045
0.425,-0.047
0.426,-0.048
0.427,-0.047
0.428,-0.043
0.429,-0.038
0.430,-0.038
0.431,-0.038
0.432,-0.038
0.433,-0.038
0.434,-0.038
0.435,-0.034
0.436,-0.034
0.437,-0.031
0.438,-0.029
0.439,-0.028
0.440,-0.029
0.441,-0.028
0.442,-0.028
0.443,-0.025
0.444,-0.025
0.445,-0.022
0.446,-0.017
0.447,-0.016
0.448,-0.017
0.449,-0.016
0.450,-0.016
0.451,-0.013
0.452,-0.009
0.453,-0.009
0.454,-0.011
0.455,-0.009
0.456,-0.009
0.457,-0.006
0.458,-0.005
0.459,0.000
0.460,0.002
0.461,0.003
0.462,0.002
0.463,0.003
0.464,0.005
0.465,0.006
0.466,0.009
0.467,0.009
0.468,0.009
0.469,0.009
0.470,0.014
0.471,0.019
0.472,0.023
0.473,0.025
0.474,0.028
0.475,0.031
0.476,0.030
0.477,0.031
0.478,0.031
0.479,0.034
0.480,0.034
0.481,0.034
0.482,0.036
0.483,0.034
0.484,0.036
0.485,0.037
0.486,0.034
0.487,0.034
0.488,0.033
0.489,0.034
0.490,0.034
0.491,0.034
0.492,0.036
0.493,0.034
0.494,0.033
0.495,0.031
0.496,0.029
0.497,0.031
0.498,0.031
0.499,0.031
0.500,0.028
0.501,0.028
0.502,0.025
0.503,0.025
0.504,0.026
0.505,0.025
0.506,0.025
0.507,0.025
0.508,0.022
0.509,0.022
0.510,0.019
0.511,0.016
0.512,0.014
0.513,0.009
0.514,0.009
0.515,0.009
0.516,0.009
0.517,0.009
0.518,0.009
0.519,0.009
0.520,0.009
0.521,0.009
0.522,0.009
0.523,0.009
0.524,0.006
0.525,0.003
0.526,0.003
0.527,0.000
0.528,0.002
0.529,0.000
0.530,0.000
0.531,-0.003
0.532,-0.004
0.533,-0.006
0.534,-0.008
0.535,-0.009
0.536,-0.008
0.537,-0.009
0.538,-0.013
0.539,-0.013
0.540,-0.016
0.541,-0.016
0.542,-0.014
0.543,-0.009
0.544,-0.009
0.545,-0.006
0.546,-0.006
0.547,-0.006
0.548,-0.006
0.549,-0.006
0.550,-0.009
0.551,-0.009
0.552,-0.008
0.553,-0.006
0.554,-0.006
0.555,-0.006
0.556,-0.008
0.557,-0.006
0.558,-0.008
0.559,-0.006
0.560,-0.011
0.561,-0.009
0.562,-0.005
0.563,-0.003
0.564,-0.003
0.565,-0.006
0.566,-0.005
0.567,-0.006
0.568,-0.004
0.569,-0.006
0.570,-0.006
0.571,-0.009
0.572,-0.006
0.573,-0.003
0.574,-0.001
0.575,-0.003
0.576,-0.008
0.577,-0.013
0.578,-0.011
0.579,-0.013
0.580,-0.014
0.581,-0.013
0.582,-0.013
0.583,-0.013
0.584,-0.011
0.585,-0.013
0.586,-0.014
0.587,-0.016
0.588,-0.016
0.589,-0.016
0.590,-0.016
0.591,-0.013
0.592,-0.016
0.593,-0.016
0.594,-0.017
0.595,-0.019
0.596,-0.017
0.597,-0.019
0.598,-0.019
0.599,-0.019
0.600,-0.017
0.601,-0.019
0.602,-0.017
0.603,-0.019
0.604,-0.016
0.605,-0.013
0.606,-0.013
0.607,-0.013
0.608,-0.011
0.609,-0.013
0.610,-0.016
0.611,-0.022
0.612,-0.020
0.613,-0.022
0.614,-0.026
0.615,-0.025
0.616,-0.028
0.617,-0.028
0.618,-0.029
0.619,-0.031
0.620,-0.033
0.621,-0.034
0.622,-0.034
0.623,-0.034
0.624,-0.033
0.625,-0.034
0.626,-0.036
0.627,-0.034
0.628,-0.034
0.629,-0.034
0.630,-0.033
0.631,-0.034
0.632,-0.031
0.633,-0.031
0.634,-0.029
0.635,-0.031
0.636,-0.031
0.637,-0.034
0.638,-0.036
0.639,-0.038
0.640,-0.036
0.641,-0.034
0.642,-0.036
0.643,-0.038
0.644,-0.038
0.645,-0.038
0.646,-0.041
0.647,-0.041
0.648,-0.041
0.649,-0.041
0.650,-0.038
0.651,-0.038
0.652,-0.038
0.653,-0.038
0.654,-0.041
0.655,-0.044
0.656,-0.044
0.657,-0.044
0.658,-0.047
0.659,-0.047
0.660,-0.048
0.661,-0.047
0.662,-0.047
0.663,-0.047
0.664,-0.046
0.665,-0.047
0.666,-0.046
0.667,-0.044
0.668,-0.042
0.669,-0.047
0.670,-0.047
0.671,-0.047
0.672,-0.044
0.673,-0.041
0.674,-0.044
0.675,-0.044
0.676,-0.047
0.677,-0.050
0.678,-0.053
0.679,-0.053
0.680,-0.053
0.681,-0.053
0.682,-0.053
0.683,-0.056
0.684,-0.054
0.685,-0.056
0.686,-0.056
0.687,-0.056
0.688,-0.053
0.689,-0.050
0.690,-0.050
0.691,-0.050
0.692,-0.049
0.693,-0.050
0.694,-0.048
0.695,-0.050
0.696,-0.050
0.697,-0.050
0.698,-0.053
0.699,-0.053
0.700,-0.050
0.701,-0.050
0.702,-0.053
0.703,-0.056
0.704,-0.059
0.705,-0.059
0.706,-0.056
0.707,-0.056
0.708,-0.058
0.709,-0.056
0.710,-0.058
0.711,-0.056
0.712,-0.056
0.713,-0.056
0.714,-0.058
0.715,-0.059
0.716,-0.063
0.717,-0.066
0.718,-0.067
0.719,-0.072
0.720,-0.071
