'Elapsed time','II'
'seconds','mV'
0.000,-0.053
0.001,-0.050
0.002,-0.047
0.003,-0.044
0.004,-0.039
0.005,-0.034
0.006,-0.034
0.007,-0.034
0.008,-0.036
0.009,-0.038
0.010,-0.041
0.011,-0.044
0.012,-0.047
0.013,-0.050
0.014,-0.046
0.015,-0.041
0.016,-0.041
0.017,-0.041
0.018,-0.041
0.019,-0.041
0.020,-0.038
0.021,-0.034
0.022,-0.034
0.023,-0.034
0.024,-0.036
0.025,-0.038
0.026,-0.038
0.027,-0.038
0.028,-0.041
0.029,-0.044
0.030,-0.044
0.031,-0.044
0.032,-0.041
0.033,-0.038
0.034,-0.036
0.035,-0.034
0.036,-0.033
0.037,-0.031
0.038,-0.031
0.039,-0.031
0.040,-0.031
0.041,-0.031
0.042,-0.031
0.043,-0.031
0.044,-0.031
0.045,-0.031
0.046,-0.028
0.047,-0.025
0.048,-0.022
0.049,-0.019
0.050,-0.020
0.051,-0.022
0.052,-0.023
0.053,-0.025
0.054,-0.019
0.055,-0.013
0.056,-0.011
0.057,-0.009
0.058,-0.009
0.059,-0.009
0.060,-0.009
0.061,-0.009
0.062,-0.009
0.063,-0.009
0.064,-0.005
0.065,0.000
0.066,-0.001
0.067,-0.003
0.068,-0.006
0.069,-0.009
0.070,-0.005
0.071,0.000
0.072,0.001
0.073,0.003
0.074,0.004
0.075,0.006
0.076,0.006
0.077,0.006
0.078,0.006
0.079,0.006
0.080,0.011
0.081,0.016
0.082,0.016
0.083,0.016
0.084,0.016
0.085,0.016
0.086,0.014
0.087,0.013
0.088,0.013
0.089,0.013
0.090,0.013
0.091,0.013
0.092,0.019
0.093,0.025
0.094,0.025
0.095,0.025
0.096,0.026
0.097,0.028
0.098,0.028
0.099,0.028
0.100,0.028
0.101,0.028
0.102,0.028
0.103,0.028
0.104,0.028
0.105,0.028
0.106,0.028
0.107,0.028
0.108,0.028
0.109,0.028
0.110,0.028
0.111,0.028
0.112,0.029
0.113,0.031
0.114,0.036
0.115,0.041
0.116,0.039
0.117,0.038
0.118,0.036
0.119,0.034
0.120,0.038
0.121,0.041
0.122,0.039
0.123,0.038
0.124,0.041
0.125,0.044
0.126,0.044
0.127,0.044
0.128,0.044
0.129,0.044
0.130,0.045
0.131,0.047
0.132,0.047
0.133,0.047
0.134,0.047
0.135,0.047
0.136,0.046
0.137,0.047
0.138,0.047
0.139,0.050
0.140,0.051
0.141,0.053
0.142,0.055
0.143,0.053
0.144,0.052
0.145,0.050
0.146,0.050
0.147,0.053
0.148,0.059
0.149,0.066
0.150,0.069
0.151,0.066
0.152,0.064
0.153,0.066
0.154,0.069
0.155,0.069
0.156,0.069
0.157,0.075
0.158,0.076
0.159,0.078
0.160,0.082
0.161,0.084
0.162,0.087
0.163,0.091
0.164,0.091
0.165,0.094
0.166,0.096
0.167,0.094
0.168,0.097
0.169,0.100
0.170,0.104
0.171,0.106
0.172,0.107
0.173,0.106
0.174,0.103
0.175,0.103
0.176,0.103
0.177,0.103
0.178,0.103
0.179,0.106
0.180,0.109
0.181,0.116
0.182,0.112
0.183,0.112
0.184,0.117
0.185,0.119
0.186,0.119
0.187,0.119
0.188,0.122
0.189,0.122
0.190,0.119
0.191,0.119
0.192,0.119
0.193,0.119
0.194,0.116
0.195,0.116
0.196,0.117
0.197,0.116
0.198,0.116
0.199,0.119
0.200,0.119
0.201,0.116
0.202,0.112
0.203,0.116
0.204,0.119
0.205,0.119
0.206,0.119
0.207,0.119
0.208,0.120
0.209,0.122
0.210,0.122
0.211,0.122
0.212,0.117
0.213,0.112
0.214,0.112
0.215,0.112
0.216,0.108
0.217,0.103
0.218,0.101
0.219,0.097
0.220,0.095
0.221,0.097
0.222,0.098
0.223,0.097
0.224,0.092
0.225,0.091
0.226,0.086
0.227,0.081
0.228,0.080
0.229,0.075
0.230,0.073
0.231,0.072
0.232,0.071
0.233,0.072
0.234,0.070
0.235,0.069
0.236,0.072
0.237,0.072
0.238,0.066
0.239,0.062
0.240,0.062
0.241,0.062
0.242,0.056
0.243,0.053
0.244,0.050
0.245,0.050
0.246,0.045
0.247,0.047
0.248,0.044
0.249,0.044
0.250,0.042
0.251,0.038
0.252,0.034
0.253,0.031
0.254,0.029
0.255,0.031
0.256,0.031
0.257,0.028
0.258,0.028
0.259,0.028
0.260,0.032
0.261,0.031
0.262,0.032
0.263,0.031
0.264,0.031
0.265,0.028
0.266,0.025
0.267,0.022
0.268,0.021
0.269,0.016
0.270,0.017
0.271,0.016
0.272,0.016
0.273,0.016
0.274,0.020
0.275,0.022
0.276,0.023
0.277,0.022
0.278,0.017
0.279,0.013
0.280,0.009
0.281,0.009
0.282,0.008
0.283,0.006
0.284,0.004
0.285,0.006
0.286,0.007
0.287,0.009
0.288,0.006
0.289,0.003
0.290,0.003
0.291,0.003
0.292,0.004
0.293,0.000
0.294,-0.001
0.295,-0.006
0.296,-0.002
0.297,0.000
0.298,-0.003
0.299,-0.009
0.300,-0.008
0.301,-0.013
0.302,-0.013
0.303,-0.013
0.304,-0.013
0.305,-0.016
0.306,-0.016
0.307,-0.016
0.308,-0.014
0.309,-0.016
0.310,-0.019
0.311,-0.019
0.312,-0.023
0.313,-0.025
0.314,-0.024
0.315,-0.019
0.316,-0.020
