'Elapsed time','II'
'seconds','mV'
0.000,-0.131
0.001,-0.119
0.002,-0.122
0.003,-0.122
0.004,-0.120
0.005,-0.122
0.006,-0.121
0.007,-0.119
0.008,-0.116
0.009,-0.116
0.010,-0.116
0.011,-0.113
0.012,-0.111
0.013,-0.113
0.014,-0.105
0.015,-0.100
0.016,-0.099
0.017,-0.094
0.018,-0.094
0.019,-0.094
0.020,-0.094
0.021,-0.091
0.022,-0.080
0.023,-0.072
0.024,-0.068
0.025,-0.062
0.026,-0.059
0.027,-0.056
0.028,-0.051
0.029,-0.050
0.030,-0.047
0.031,-0.041
0.032,-0.036
0.033,-0.031
0.034,-0.029
0.035,-0.028
0.036,-0.031
0.037,-0.031
0.038,-0.028
0.039,-0.028
0.040,-0.022
0.041,-0.016
0.042,-0.014
0.043,-0.013
0.044,-0.011
0.045,-0.006
0.046,-0.008
0.047,-0.009
0.048,-0.011
0.049,-0.013
0.050,-0.014
0.051,-0.009
0.052,-0.003
0.053,0.003
0.054,0.011
0.055,0.022
0.056,0.036
0.057,0.047
0.058,0.056
0.059,0.069
0.060,0.071
0.061,0.069
0.062,0.069
0.063,0.069
0.064,0.066
0.065,0.066
0.066,0.059
0.067,0.053
0.068,0.044
0.069,0.038
0.070,0.032
0.071,0.031
0.072,0.032
0.073,0.031
0.074,0.030
0.075,0.028
0.076,0.028
0.077,0.028
0.078,0.029
0.079,0.028
0.080,0.029
0.081,0.028
0.082,0.024
0.083,0.025
0.084,0.025
0.085,0.025
0.086,0.024
0.087,0.016
0.088,0.009
0.089,0.003
0.090,-0.005
0.091,-0.016
0.092,-0.020
0.093,-0.019
0.094,-0.020
0.095,-0.019
0.096,-0.018
0.097,-0.016
0.098,-0.018
0.099,-0.016
0.100,-0.018
0.101,-0.022
0.102,-0.030
0.103,-0.038
0.104,-0.044
0.105,-0.053
0.106,-0.064
0.107,-0.072
0.108,-0.078
0.109,-0.084
0.110,-0.095
0.111,-0.106
0.112,-0.117
0.113,-0.131
0.114,-0.139
0.115,-0.141
0.116,-0.147
0.117,-0.147
0.118,-0.147
0.119,-0.147
0.120,-0.146
0.121,-0.147
0.122,-0.141
0.123,-0.134
0.124,-0.138
0.125,-0.138
0.126,-0.141
0.127,-0.144
0.128,-0.151
0.129,-0.163
0.130,-0.161
0.131,-0.163
0.132,-0.163
0.133,-0.163
0.134,-0.159
0.135,-0.159
0.136,-0.161
0.137,-0.159
0.138,-0.153
0.139,-0.153
0.140,-0.154
0.141,-0.156
0.142,-0.159
0.143,-0.163
0.144,-0.159
0.145,-0.159
0.146,-0.161
0.147,-0.163
0.148,-0.172
0.149,-0.175
0.150,-0.175
0.151,-0.178
0.152,-0.171
0.153,-0.166
0.154,-0.164
0.155,-0.163
0.156,-0.163
0.157,-0.163
0.158,-0.163
0.159,-0.163
0.160,-0.164
0.161,-0.166
0.162,-0.164
0.163,-0.169
0.164,-0.170
0.165,-0.169
0.166,-0.170
0.167,-0.172
0.168,-0.169
0.169,-0.169
0.170,-0.166
0.171,-0.166
0.172,-0.164
0.173,-0.166
0.174,-0.163
0.175,-0.163
0.176,-0.161
0.177,-0.159
0.178,-0.159
0.179,-0.163
0.180,-0.163
0.181,-0.163
0.182,-0.159
0.183,-0.150
0.184,-0.148
0.185,-0.153
0.186,-0.153
0.187,-0.156
0.188,-0.156
0.189,-0.156
0.190,-0.153
0.191,-0.153
0.192,-0.149
0.193,-0.150
0.194,-0.154
0.195,-0.159
0.196,-0.166
0.197,-0.175
0.198,-0.183
0.199,-0.184
0.200,-0.188
0.201,-0.188
0.202,-0.180
0.203,-0.175
0.204,-0.172
0.205,-0.169
0.206,-0.168
0.207,-0.166
0.208,-0.175
0.209,-0.188
0.210,-0.198
0.211,-0.203
0.212,-0.197
0.213,-0.181
0.214,-0.150
0.215,-0.113
0.216,-0.069
0.217,-0.016
0.218,0.053
0.219,0.122
0.220,0.201
0.221,0.281
0.222,0.358
0.223,0.444
0.224,0.549
0.225,0.662
0.226,0.789
0.227,0.928
0.228,1.111
0.229,1.272
0.230,1.366
0.231,1.416
0.232,1.401
0.233,1.387
0.234,1.386
0.235,1.387
0.236,1.404
0.237,1.428
0.238,1.437
0.239,1.444
0.240,1.425
0.241,1.387
0.242,1.314
0.243,1.225
0.244,1.086
0.245,0.934
0.246,0.797
0.247,0.669
0.248,0.506
0.249,0.341
0.250,0.177
0.251,0.034
0.252,-0.062
0.253,-0.113
0.254,-0.119
0.255,-0.094
0.256,-0.066
0.257,-0.056
0.258,-0.048
0.259,-0.047
0.260,-0.056
0.261,-0.066
0.262,-0.080
0.263,-0.094
0.264,-0.104
0.265,-0.103
0.266,-0.088
0.267,-0.072
0.268,-0.061
0.269,-0.056
0.270,-0.049
0.271,-0.038
0.272,-0.033
0.273,-0.031
0.274,-0.031
0.275,-0.028
0.276,-0.029
0.277,-0.028
0.278,-0.033
0.279,-0.031
0.280,-0.033
0.281,-0.031
0.282,-0.028
0.283,-0.028
0.284,-0.027
0.285,-0.031
0.286,-0.038
0.287,-0.047
0.288,-0.058
0.289,-0.062
0.290,-0.070
0.291,-0.075
0.292,-0.072
0.293,-0.072
0.294,-0.075
0.295,-0.075
0.296,-0.075
0.297,-0.075
0.298,-0.075
0.299,-0.072
0.300,-0.072
0.301,-0.072
0.302,-0.072
0.303,-0.075
0.304,-0.077
0.305,-0.075
0.306,-0.078
0.307,-0.081
0.308,-0.084
0.309,-0.084
0.310,-0.086
0.311,-0.088
0.312,-0.086
0.313,-0.088
0.314,-0.084
0.315,-0.081
0.316,-0.077
0.317,-0.075
0.318,-0.078
0.319,-0.081
0.320,-0.078
0.321,-0.072
0.322,-0.072
0.323,-0.072
0.324,-0.073
0.325,-0.072
0.326,-0.069
0.327,-0.069
0.328,-0.069
0.329,-0.072
0.330,-0.072
0.331,-0.072
0.332,-0.069
0.333,-0.066
0.334,-0.061
0.335,-0.059
0.336,-0.055
0.337,-0.056
0.338,-0.055
0.339,-0.053
0.340,-0.059
0.341,-0.062
0.342,-0.062
0.343,-0.056
0.344,-0.055
0.345,-0.053
0.346,-0.053
0.347,-0.053
0.348,-0.051
0.349,-0.050
0.350,-0.049
0.351,-0.050
0.352,-0.051
0.353,-0.050
0.354,-0.054
0.355,-0.050
0.356,-0.050
0.357,-0.050
0.358,-0.050
0.359,-0.047
0.360,-0.046
0.361,-0.044
0.362,-0.042
0.363,-0.044
0.364,-0.044
0.365,-0.041
0.366,-0.039
0.367,-0.031
0.368,-0.033
0.369,-0.034
0.370,-0.033
0.371,-0.034
0.372,-0.031
0.373,-0.031
0.374,-0.038
0.375,-0.034
0.376,-0.033
0.377,-0.031
0.378,-0.033
0.379,-0.031
0.380,-0.031
0.381,-0.031
0.382,-0.027
0.383,-0.022
0.384,-0.021
0.385,-0.019
0.386,-0.017
0.387,-0.016
0.388,-0.009
0.389,-0.013
0.390,-0.013
0.391,-0.013
0.392,-0.016
0.393,-0.016
0.394,-0.013
0.395,-0.009
0.396,-0.009
0.397,-0.009
0.398,-0.006
0.399,0.000
0.400,0.000
0.401,0.000
0.402,0.002
0.403,0.000
0.404,0.005
0.405,0.000
0.406,0.006
0.407,0.009
0.408,0.014
0.409,0.016
0.410,0.022
0.411,0.022
0.412,0.025
0.413,0.025
0.414,0.024
0.415,0.025
0.416,0.028
0.417,0.028
0.418,0.030
0.419,0.031
0.420,0.034
0.421,0.041
0.422,0.041
0.423,0.041
0.424,0.042
0.425,0.044
0.426,0.047
0.427,0.050
0.428,0.050
0.429,0.053
0.430,0.053
0.431,0.056
0.432,0.056
0.433,0.056
0.434,0.059
0.435,0.059
0.436,0.061
0.437,0.062
0.438,0.064
0.439,0.066
0.440,0.072
0.441,0.078
0.442,0.078
0.443,0.084
0.444,0.084
0.445,0.084
0.446,0.087
0.447,0.094
0.448,0.092
0.449,0.097
0.450,0.100
0.451,0.103
0.452,0.103
0.453,0.103
0.454,0.106
0.455,0.106
0.456,0.108
0.457,0.112
0.458,0.112
0.459,0.112
0.460,0.117
0.461,0.119
0.462,0.122
0.463,0.119
0.464,0.121
0.465,0.125
0.466,0.126
0.467,0.131
0.468,0.134
0.469,0.141
0.470,0.142
0.471,0.147
0.472,0.147
0.473,0.147
0.474,0.149
0.475,0.150
0.476,0.150
0.477,0.156
0.478,0.158
0.479,0.156
0.480,0.159
0.481,0.159
0.482,0.166
0.483,0.169
0.484,0.175
0.485,0.178
0.486,0.179
0.487,0.181
0.488,0.181
