'Elapsed time','II'
0.123,-0.05
0.124,-0.05
0.125,-0.05
0.126,-0.05
0.127,-0.05
0.128,-0.05
0.129,-0.05
0.13,-0.05
0.131,-0.05
0.132,-0.05
0.133,-0.05
0.134,-0.05
0.135,-0.05
0.136,-0.05
0.137,-0.05
0.138,-0.047
0.139,-0.044
0.14,-0.042
0.141,-0.041
0.142,-0.041
0.143,-0.041
0.144,-0.041
0.145,-0.041
0.146,-0.036
0.147,-0.031
0.148,-0.031
0.149,-0.031
0.15,-0.032
0.151,-0.034
0.152,-0.034
0.153,-0.034
0.154,-0.034
0.155,-0.034
0.156,-0.028
0.157,-0.022
0.158,-0.021
0.159,-0.019
0.16,-0.02
0.161,-0.022
0.162,-0.019
0.163,-0.016
0.164,-0.016
0.165,-0.016
0.166,-0.017
0.167,-0.019
0.168,-0.017
0.169,-0.016
0.17,-0.016
0.171,-0.016
0.172,-0.014
0.173,-0.013
0.174,-0.009
0.175,-0.006
0.176,-0.003
0.177,0
0.178,0.001
0.179,0.003
0.18,0.003
0.181,0.003
0.182,0.004
0.183,0.006
0.184,0.009
0.185,0.013
0.186,0.013
0.187,0.013
0.188,0.013
0.189,0.013
0.19,0.016
0.191,0.019
0.192,0.019
0.193,0.019
0.194,0.02
0.195,0.022
0.196,0.028
0.197,0.034
0.198,0.033
0.199,0.031
0.2,0.036
0.201,0.041
0.202,0.042
0.203,0.044
0.204,0.044
0.205,0.044
0.206,0.047
0.207,0.05
0.208,0.05
0.209,0.05
0.21,0.054
0.211,0.059
0.212,0.064
0.213,0.069
0.214,0.073
0.215,0.078
0.216,0.081
0.217,0.084
0.218,0.088
0.219,0.091
0.22,0.094
0.221,0.097
0.222,0.098
0.223,0.1
0.224,0.103
0.225,0.106
0.226,0.113
0.227,0.119
0.228,0.122
0.229,0.125
0.23,0.129
0.231,0.134
0.232,0.137
0.233,0.141
0.234,0.145
0.235,0.15
0.236,0.157
0.237,0.166
0.238,0.172
0.239,0.178
0.24,0.184
0.241,0.191
0.242,0.197
0.243,0.203
0.244,0.208
0.245,0.212
0.246,0.216
0.247,0.219
0.248,0.223
0.249,0.228
0.25,0.234
0.251,0.241
0.252,0.247
0.253,0.253
0.254,0.259
0.255,0.266
0.256,0.272
0.257,0.278
0.258,0.283
0.259,0.287
0.26,0.295
0.261,0.303
0.262,0.307
0.263,0.313
0.264,0.317
0.265,0.322
0.266,0.326
0.267,0.331
0.268,0.336
0.269,0.341
0.27,0.344
0.271,0.347
0.272,0.35
0.273,0.353
0.274,0.359
0.275,0.366
0.276,0.372
0.277,0.378
0.278,0.378
0.279,0.378
0.28,0.378
0.281,0.378
0.282,0.378
0.283,0.378
0.284,0.378
0.285,0.378
0.286,0.375
0.287,0.372
0.288,0.371
0.289,0.369
0.29,0.368
0.291,0.366
0.292,0.358
0.293,0.35
0.294,0.347
0.295,0.344
0.296,0.341
0.297,0.338
0.298,0.328
0.299,0.319
0.3,0.311
0.301,0.303
0.302,0.296
0.303,0.287
0.304,0.277
0.305,0.266
0.306,0.258
0.307,0.25
0.308,0.242
0.309,0.234
0.31,0.227
0.311,0.219
0.312,0.209
0.313,0.2
0.314,0.189
0.315,0.178
0.316,0.171
0.317,0.163
0.318,0.156
0.319,0.15
0.32,0.141
0.321,0.131
0.322,0.124
0.323,0.116
0.324,0.108
0.325,0.1
0.326,0.092
0.327,0.084
0.328,0.08
0.329,0.075
0.33,0.069
0.331,0.062
0.332,0.056
0.333,0.05
0.334,0.047
0.335,0.044
0.336,0.038
0.337,0.031
0.338,0.025
0.339,0.019
0.34,0.014
0.341,0.009
0.342,0.006
0.343,0.003
0.344,-0.001
0.345,-0.006
0.346,-0.007
0.347,-0.009
0.348,-0.013
0.349,-0.016
0.35,-0.016
0.351,-0.016
0.352,-0.022
0.353,-0.028
0.354,-0.029
0.355,-0.031
0.356,-0.03
0.357,-0.028
0.358,-0.029
0.359,-0.031
0.36,-0.032
0.361,-0.034
0.362,-0.038
0.363,-0.041
0.364,-0.042
0.365,-0.044
0.366,-0.045
0.367,-0.047
0.368,-0.047
0.369,-0.047
0.37,-0.047
0.371,-0.047
0.372,-0.048
0.373,-0.05
0.374,-0.051
0.375,-0.053
0.376,-0.053
0.377,-0.053
0.378,-0.053
0.379,-0.053
0.38,-0.056
0.381,-0.059
0.382,-0.059
0.383,-0.059
0.384,-0.059
0.385,-0.059
0.386,-0.059
0.387,-0.059
0.388,-0.062
0.389,-0.066
0.39,-0.066
0.391,-0.066
0.392,-0.066
0.393,-0.066
0.394,-0.066
0.395,-0.066
0.396,-0.062
0.397,-0.059
0.398,-0.061
0.399,-0.062
0.4,-0.062
0.401,-0.062
0.402,-0.062
0.403,-0.062
0.404,-0.064
0.405,-0.066
0.406,-0.066
0.407,-0.066
0.408,-0.067
0.409,-0.069
0.41,-0.069
0.411,-0.069
0.412,-0.066
0.413,-0.062
0.414,-0.062
0.415,-0.062
0.416,-0.064
0.417,-0.066
0.418,-0.066
0.419,-0.066
0.42,-0.067
0.421,-0.069
0.422,-0.068
0.423,-0.066
0.424,-0.066
0.425,-0.066
0.426,-0.066
0.427,-0.066
0.428,-0.067
0.429,-0.069
0.43,-0.069
0.431,-0.069
0.432,-0.07
0.433,-0.072
0.434,-0.072
0.435,-0.072
0.436,-0.072
0.437,-0.072
0.438,-0.072
0.439,-0.072
0.44,-0.072
0.441,-0.072
0.442,-0.069
0.443,-0.066
0.444,-0.066
0.445,-0.066
0.446,-0.067
0.447,-0.069
0.448,-0.069
0.449,-0.069
0.45,-0.069
0.451,-0.069
0.452,-0.069
0.453,-0.069
0.454,-0.07
0.455,-0.072
0.456,-0.069
0.457,-0.066
0.458,-0.066
0.459,-0.066
0.46,-0.067
0.461,-0.069
0.462,-0.066
0.463,-0.062
0.464,-0.064
0.465,-0.066
0.466,-0.066
0.467,-0.066
0.468,-0.067
0.469,-0.069
0.47,-0.069
0.471,-0.069
0.472,-0.069
0.473,-0.069
0.474,-0.069
0.475,-0.069
0.476,-0.069
0.477,-0.069
0.478,-0.068
0.479,-0.066
0.48,-0.067
0.481,-0.069
0.482,-0.069
0.483,-0.069
0.484,-0.068
0.485,-0.066
0.486,-0.066
0.487,-0.066
0.488,-0.066
0.489,-0.066
0.49,-0.061
0.491,-0.056
0.492,-0.058
0.493,-0.059
0.494,-0.061
0.495,-0.062
0.496,-0.062
0.497,-0.062
0.498,-0.064
0.499,-0.066
0.5,-0.066
0.501,-0.066
0.502,-0.066
0.503,-0.066
0.504,-0.066
0.505,-0.066
0.506,-0.066
0.507,-0.066
0.508,-0.062
0.509,-0.059
0.51,-0.059
0.511,-0.059
0.512,-0.059
0.513,-0.059
0.514,-0.062
0.515,-0.066
0.516,-0.067
0.517,-0.069
0.518,-0.069
0.519,-0.069
0.52,-0.069
0.521,-0.069
0.522,-0.069
0.523,-0.069
0.524,-0.068
0.525,-0.066
0.526,-0.066
0.527,-0.066
0.528,-0.066
0.529,-0.066
0.53,-0.066
0.531,-0.066
0.532,-0.066
0.533,-0.066
0.534,-0.066
0.535,-0.066
0.536,-0.066
0.537,-0.066
0.538,-0.066
0.539,-0.066
0.54,-0.066
0.541,-0.066
0.542,-0.067
0.543,-0.069
0.544,-0.069
0.545,-0.069
0.546,-0.069
0.547,-0.069
0.548,-0.069
0.549,-0.069
0.55,-0.069
0.551,-0.069
0.552,-0.069
0.553,-0.069
0.554,-0.07
0.555,-0.072
0.556,-0.072
0.557,-0.072
0.558,-0.072
0.559,-0.072
0.56,-0.072
0.561,-0.072
0.562,-0.072
0.563,-0.072
0.564,-0.072
0.565,-0.072
0.566,-0.073
0.567,-0.075
0.568,-0.075
0.569,-0.075
0.57,-0.076
0.571,-0.078
0.572,-0.079
0.573,-0.081
0.574,-0.077
0.575,-0.072
0.576,-0.075
0.577,-0.078
0.578,-0.079
0.579,-0.081
0.58,-0.081
0.581,-0.081
0.582,-0.081
0.583,-0.081
0.584,-0.081
0.585,-0.081
0.586,-0.081
0.587,-0.081
0.588,-0.081
0.589,-0.081
0.59,-0.081
0.591,-0.081
0.592,-0.081
0.593,-0.081
0.594,-0.081
0.595,-0.081
0.596,-0.081
0.597,-0.081
0.598,-0.082
0.599,-0.084
0.6,-0.083
0.601,-0.081
0.602,-0.08
0.603,-0.078
0.604,-0.078
0.605,-0.078
0.606,-0.078
0.607,-0.078
0.608,-0.079
0.609,-0.081
0.61,-0.082
0.611,-0.084
0.612,-0.084
0.613,-0.084
0.614,-0.084
0.615,-0.084
0.616,-0.084
0.617,-0.084
0.618,-0.08
0.619,-0.075
0.62,-0.076
0.621,-0.078
0.622,-0.082
0.623,-0.088
0.624,-0.088
0.625,-0.088
0.626,-0.088
0.627,-0.088
0.628,-0.088
0.629,-0.088
0.63,-0.084
0.631,-0.081
0.632,-0.084
0.633,-0.088
0.634,-0.088
0.635,-0.088
0.636,-0.088
0.637,-0.088
0.638,-0.088
0.639,-0.088
0.64,-0.088
0.641,-0.088
0.642,-0.088
0.643,-0.088
0.644,-0.089
0.645,-0.091
0.646,-0.089
0.647,-0.088
0.648,-0.089
0.649,-0.091
0.65,-0.086
0.651,-0.081
0.652,-0.082
0.653,-0.084
0.654,-0.088
0.655,-0.091
0.656,-0.091
0.657,-0.091
0.658,-0.091
0.659,-0.091
0.66,-0.092
0.661,-0.094
0.662,-0.091
0.663,-0.088
0.664,-0.088
0.665,-0.088
0.666,-0.088
0.667,-0.088
0.668,-0.088
0.669,-0.088
0.67,-0.088
0.671,-0.088
0.672,-0.088
0.673,-0.088
0.674,-0.088
0.675,-0.088
0.676,-0.089
0.677,-0.091
0.678,-0.089
0.679,-0.088
0.68,-0.088
0.681,-0.088
0.682,-0.089
0.683,-0.091
0.684,-0.091
0.685,-0.091
0.686,-0.091
0.687,-0.091
0.688,-0.092
0.689,-0.094
0.69,-0.094
0.691,-0.094
0.692,-0.094
0.693,-0.094
0.694,-0.092
0.695,-0.091
0.696,-0.089
0.697,-0.088
0.698,-0.089
0.699,-0.091
0.7,-0.091
0.701,-0.091
0.702,-0.091
0.703,-0.091
0.704,-0.091
0.705,-0.091
0.706,-0.091
0.707,-0.091
0.708,-0.089
0.709,-0.088
0.71,-0.088
0.711,-0.088
0.712,-0.088
0.713,-0.088
0.714,-0.089
0.715,-0.091
0.716,-0.092
0.717,-0.094
0.718,-0.094
0.719,-0.094
0.72,-0.094
0.721,-0.094
0.722,-0.094
0.723,-0.094
0.724,-0.092
0.725,-0.091
0.726,-0.091
0.727,-0.091
0.728,-0.091
0.729,-0.091
0.73,-0.091
0.731,-0.091
0.732,-0.092
0.733,-0.094
0.734,-0.092
0.735,-0.091
0.736,-0.091
0.737,-0.091
0.738,-0.092
0.739,-0.094
0.74,-0.092
0.741,-0.091
0.742,-0.091
0.743,-0.091
0.744,-0.091
0.745,-0.091
0.746,-0.092
0.747,-0.094
0.748,-0.095
0.749,-0.097
0.75,-0.096
0.751,-0.094
0.752,-0.094
0.753,-0.094
0.754,-0.094
0.755,-0.094
0.756,-0.094
0.757,-0.094
0.758,-0.094
0.759,-0.094
0.76,-0.092
0.761,-0.091
0.762,-0.091
0.763,-0.091
0.764,-0.092
0.765,-0.094
0.766,-0.097
0.767,-0.1
0.768,-0.1
0.769,-0.1
0.77,-0.1
0.771,-0.1
0.772,-0.097
0.773,-0.094
0.774,-0.094
0.775,-0.094
0.776,-0.094
0.777,-0.094
0.778,-0.094
0.779,-0.094
0.78,-0.092
0.781,-0.091
0.782,-0.091
0.783,-0.091
0.784,-0.092
0.785,-0.094
0.786,-0.094
0.787,-0.094
0.788,-0.094
0.789,-0.094
0.79,-0.094
0.791,-0.094
0.792,-0.097
0.793,-0.1
0.794,-0.097
0.795,-0.094
0.796,-0.092
0.797,-0.091
0.798,-0.094
0.799,-0.097
0.8,-0.096
0.801,-0.094
0.802,-0.094
0.803,-0.094
0.804,-0.095
0.805,-0.097
0.806,-0.097
0.807,-0.097
0.808,-0.097
0.809,-0.097
0.81,-0.098
0.811,-0.1
0.812,-0.1
0.813,-0.1
0.814,-0.1
0.815,-0.1
0.816,-0.101
0.817,-0.103
0.818,-0.104
0.819,-0.103
0.82,-0.099
0.821,-0.094
0.822,-0.094
0.823,-0.094
0.824,-0.097
0.825,-0.1
0.826,-0.098
0.827,-0.1
0.828,-0.097
0.829,-0.097
0.83,-0.096
0.831,-0.094
0.832,-0.097
0.833,-0.097
0.834,-0.098
0.835,-0.1
0.836,-0.1
0.837,-0.1
0.838,-0.099
0.839,-0.097
0.84,-0.094
0.841,-0.094
0.842,-0.097
0.843,-0.097
0.844,-0.095
0.845,-0.097
0.846,-0.095
0.847,-0.091
0.848,-0.094
0.849,-0.094
0.85,-0.097
0.851,-0.097
0.852,-0.097
0.853,-0.097
0.854,-0.096
0.855,-0.094
0.856,-0.095
0.857,-0.097
0.858,-0.096
0.859,-0.094
0.86,-0.097
0.861,-0.097
0.862,-0.096
0.863,-0.094
0.864,-0.092
0.865,-0.094
0.866,-0.097
0.867,-0.097
0.868,-0.097
0.869,-0.094
0.87,-0.1
0.871,-0.1
0.872,-0.1
0.873,-0.097
0.874,-0.1
0.875,-0.1
0.876,-0.097
0.877,-0.1
0.878,-0.096
0.879,-0.094
0.88,-0.096
0.881,-0.097
0.882,-0.094
0.883,-0.097
0.884,-0.095
0.885,-0.094
0.886,-0.094
0.887,-0.097
0.888,-0.097
0.889,-0.097
0.89,-0.094
0.891,-0.094
0.892,-0.092
0.893,-0.097
0.894,-0.097
0.895,-0.097
0.896,-0.099
0.897,-0.097
0.898,-0.099
0.899,-0.097
0.9,-0.098
0.901,-0.097
0.902,-0.097
0.903,-0.097
0.904,-0.096
0.905,-0.097
0.906,-0.095
0.907,-0.1
0.908,-0.097
0.909,-0.091
0.91,-0.092
0.911,-0.094
0.912,-0.089
0.913,-0.091
0.914,-0.092
0.915,-0.097
0.916,-0.098
0.917,-0.1
0.918,-0.099
0.919,-0.091
0.92,-0.097
0.921,-0.097
0.922,-0.097
0.923,-0.097
0.924,-0.097
0.925,-0.097
0.926,-0.097
0.927,-0.097
0.928,-0.098
0.929,-0.1
0.93,-0.1
0.931,-0.1
0.932,-0.1
0.933,-0.1
0.934,-0.097
0.935,-0.094
0.936,-0.092
0.937,-0.094
0.938,-0.092
0.939,-0.094
0.94,-0.091
0.941,-0.091
0.942,-0.094
0.943,-0.094
0.944,-0.092
0.945,-0.094
0.946,-0.092
0.947,-0.094
0.948,-0.095
0.949,-0.097
0.95,-0.097
0.951,-0.097
0.952,-0.092
0.953,-0.091
0.954,-0.098
0.955,-0.103
0.956,-0.103
0.957,-0.103
0.958,-0.099
0.959,-0.097
0.96,-0.094
0.961,-0.094
0.962,-0.094
0.963,-0.091
0.964,-0.091
0.965,-0.091
0.966,-0.089
0.967,-0.091
0.968,-0.092
0.969,-0.094
0.97,-0.095
0.971,-0.097
0.972,-0.099
0.973,-0.094
0.974,-0.092
0.975,-0.097
0.976,-0.094
0.977,-0.097
0.978,-0.095
0.979,-0.094
0.98,-0.092
0.981,-0.091
0.982,-0.094
0.983,-0.094
0.984,-0.095
0.985,-0.094
0.986,-0.097
0.987,-0.097
0.988,-0.098
0.989,-0.1
0.99,-0.1
0.991,-0.1
0.992,-0.101
0.993,-0.106
0.994,-0.103
0.995,-0.103
0.996,-0.099
0.997,-0.094
0.998,-0.095
0.999,-0.097
1,-0.097
1.001,-0.097
1.002,-0.094
1.003,-0.097
1.004,-0.097
1.005,-0.097
1.006,-0.092
1.007,-0.094
1.008,-0.095
1.009,-0.1
1.01,-0.104
1.011,-0.103
1.012,-0.097
1.013,-0.094
1.014,-0.092
1.015,-0.094
1.016,-0.097
1.017,-0.097
1.018,-0.097
1.019,-0.091
1.02,-0.098
1.021,-0.097
1.022,-0.094
1.023,-0.097
1.024,-0.094
1.025,-0.094
1.026,-0.094
1.027,-0.097
1.028,-0.098
1.029,-0.097
1.03,-0.1
1.031,-0.1
1.032,-0.1
1.033,-0.1
1.034,-0.1
1.035,-0.1
1.036,-0.099
1.037,-0.097
1.038,-0.097
1.039,-0.097
1.04,-0.097
1.041,-0.097
1.042,-0.1
1.043,-0.097
1.044,-0.101
1.045,-0.1
1.046,-0.099
1.047,-0.097
1.048,-0.101
1.049,-0.103
1.05,-0.106
1.051,-0.103
1.052,-0.106
1.053,-0.106
1.054,-0.105
1.055,-0.103
1.056,-0.103
1.057,-0.1
1.058,-0.1
1.059,-0.1
1.06,-0.1
1.061,-0.1
1.062,-0.097
1.063,-0.097
1.064,-0.1
1.065,-0.1
1.066,-0.1
1.067,-0.1
1.068,-0.1
1.069,-0.1
1.07,-0.098
1.071,-0.103
1.072,-0.101
1.073,-0.103
1.074,-0.102
1.075,-0.103
1.076,-0.1
1.077,-0.097
1.078,-0.097
1.079,-0.097
1.08,-0.096
1.081,-0.094
1.082,-0.098
1.083,-0.103
1.084,-0.103
1.085,-0.103
1.086,-0.103
1.087,-0.103
1.088,-0.103
1.089,-0.103
1.09,-0.103
1.091,-0.1
1.092,-0.103
1.093,-0.103
1.094,-0.103
1.095,-0.103
1.096,-0.102
1.097,-0.1
1.098,-0.101
1.099,-0.103
1.1,-0.104
1.101,-0.106
1.102,-0.105
1.103,-0.103
1.104,-0.104
1.105,-0.103
1.106,-0.103
1.107,-0.103
1.108,-0.102
1.109,-0.103
1.11,-0.104
1.111,-0.106
1.112,-0.102
1.113,-0.097
1.114,-0.097
1.115,-0.097
1.116,-0.097
1.117,-0.094
1.118,-0.091
1.119,-0.084
1.12,-0.086
1.121,-0.084
1.122,-0.079
1.123,-0.075
1.124,-0.073
1.125,-0.069
1.126,-0.066
1.127,-0.059
1.128,-0.053
1.129,-0.041
1.13,-0.036
1.131,-0.031
1.132,-0.028
1.133,-0.019
1.134,-0.013
1.135,-0.009
1.136,-0.013
1.137,-0.009
1.138,-0.013
1.139,-0.013
1.14,-0.011
1.141,-0.009
1.142,-0.011
1.143,-0.016
1.144,-0.019
1.145,-0.016
1.146,-0.009
1.147,-0.003
1.148,0.002
1.149,0.003
1.15,0.013
1.151,0.022
1.152,0.025
1.153,0.034
1.154,0.036
1.155,0.038
1.156,0.036
1.157,0.041
1.158,0.047
1.159,0.053
1.16,0.061
1.161,0.062
1.162,0.067
1.163,0.072
1.164,0.078
1.165,0.078
1.166,0.078
1.167,0.081
1.168,0.079
1.169,0.084
1.17,0.084
1.171,0.084
1.172,0.077
1.173,0.072
1.174,0.072
1.175,0.069
1.176,0.059
1.177,0.05
1.178,0.044
1.179,0.038
1.18,0.031
1.181,0.028
1.182,0.024
1.183,0.019
1.184,0.017
1.185,0.016
1.186,0.014
1.187,0.016
1.188,0.011
1.189,0.003
1.19,0.002
1.191,-0.003
1.192,-0.006
1.193,-0.006
1.194,-0.014
1.195,-0.022
1.196,-0.028
1.197,-0.034
1.198,-0.05
1.199,-0.062
1.2,-0.069
1.201,-0.075
1.202,-0.081
1.203,-0.088
1.204,-0.091
1.205,-0.094
1.206,-0.094
1.207,-0.094
1.208,-0.091
1.209,-0.094
1.21,-0.095
1.211,-0.1
1.212,-0.099
1.213,-0.1
1.214,-0.101
1.215,-0.103
1.216,-0.103
1.217,-0.103
1.218,-0.109
1.219,-0.116
1.22,-0.119
1.221,-0.122
1.222,-0.122
1.223,-0.125
1.224,-0.125
1.225,-0.125
1.226,-0.128
1.227,-0.125
1.228,-0.127
1.229,-0.125
1.23,-0.127
1.231,-0.125
1.232,-0.127
1.233,-0.125
1.234,-0.126
1.235,-0.128
1.236,-0.131
1.237,-0.134
1.238,-0.134
1.239,-0.137
1.24,-0.136
1.241,-0.134
1.242,-0.136
1.243,-0.137
1.244,-0.139
1.245,-0.137
1.246,-0.139
1.247,-0.141
1.248,-0.141
1.249,-0.144
1.25,-0.141
1.251,-0.141
1.252,-0.141
1.253,-0.141
1.254,-0.145
1.255,-0.147
1.256,-0.143
1.257,-0.141
1.258,-0.141
1.259,-0.141
1.26,-0.142
1.261,-0.144
1.262,-0.141
1.263,-0.141
1.264,-0.141
1.265,-0.141
1.266,-0.139
1.267,-0.141
1.268,-0.137
1.269,-0.137
1.27,-0.142
1.271,-0.144
1.272,-0.147
1.273,-0.153
1.274,-0.152
1.275,-0.153
1.276,-0.166
1.277,-0.175
1.278,-0.18
1.279,-0.188
1.28,-0.197
1.281,-0.209
1.282,-0.203
1.283,-0.197
1.284,-0.177
1.285,-0.15
1.286,-0.126
1.287,-0.1
1.288,-0.075
1.289,-0.047
1.29,-0.019
1.291,0.009
1.292,0.045
1.293,0.081
1.294,0.151
1.295,0.219
1.296,0.306
1.297,0.391
1.298,0.472
1.299,0.556
1.3,0.648
1.301,0.744
1.302,0.824
1.303,0.903
1.304,0.969
1.305,1.037
1.306,1.111
1.307,1.191
1.308,1.239
1.309,1.291
1.31,1.303
1.311,1.297
1.312,1.259
1.313,1.209
1.314,1.143
1.315,1.072
1.316,0.981
1.317,0.887
1.318,0.792
1.319,0.697
1.32,0.608
1.321,0.516
1.322,0.463
1.323,0.413
1.324,0.392
1.325,0.369
1.326,0.353
1.327,0.344
1.328,0.322
1.329,0.297
1.33,0.278
1.331,0.256
1.332,0.238
1.333,0.225
1.334,0.208
1.335,0.194
1.336,0.181
1.337,0.166
1.338,0.151
1.339,0.144
1.34,0.133
1.341,0.125
1.342,0.117
1.343,0.106
1.344,0.092
1.345,0.081
1.346,0.075
1.347,0.062
1.348,0.056
1.349,0.05
1.35,0.039
1.351,0.031
1.352,0.025
1.353,0.019
1.354,0.008
1.355,0.003
1.356,-0.005
1.357,-0.006
1.358,-0.009
1.359,-0.013
1.36,-0.016
1.361,-0.019
1.362,-0.021
1.363,-0.019
1.364,-0.022
1.365,-0.028
1.366,-0.028
1.367,-0.028
1.368,-0.032
1.369,-0.041
1.37,-0.041
1.371,-0.044
1.372,-0.047
1.373,-0.05
1.374,-0.049
1.375,-0.05
1.376,-0.049
1.377,-0.047
1.378,-0.044
1.379,-0.044
1.38,-0.044
1.381,-0.044
1.382,-0.047
1.383,-0.047
1.384,-0.047
1.385,-0.047
1.386,-0.047
1.387,-0.05
1.388,-0.049
1.389,-0.05
1.39,-0.051
1.391,-0.05
1.392,-0.053
1.393,-0.053
1.394,-0.054
1.395,-0.053
1.396,-0.052
1.397,-0.047
1.398,-0.05
1.399,-0.047
1.4,-0.044
1.401,-0.044
1.402,-0.041
1.403,-0.038
1.404,-0.038
1.405,-0.038
1.406,-0.039
1.407,-0.041
1.408,-0.036
1.409,-0.038
1.41,-0.033
1.411,-0.031
1.412,-0.03
1.413,-0.025
1.414,-0.026
1.415,-0.025
1.416,-0.024
1.417,-0.022
1.418,-0.017
1.419,-0.019
1.42,-0.022
1.421,-0.022
1.422,-0.016
1.423,-0.016
1.424,-0.016
1.425,-0.016
1.426,-0.016
1.427,-0.016
1.428,-0.014
1.429,-0.009
1.43,-0.008
1.431,-0.006
1.432,-0.007
1.433,-0.009
1.434,-0.004
1.435,-0.003
1.436,-0.003
1.437,0
1.438,0
1.439,-0.003
1.44,0.001
1.441,0.003
1.442,0.006
1.443,0.006
1.444,0.009
1.445,0.009
1.446,0.013
1.447,0.013
1.448,0.011
1.449,0.009
1.45,0.014
1.451,0.016
1.452,0.017
1.453,0.025
1.454,0.022
1.455,0.022
1.456,0.025
1.457,0.025
1.458,0.028
1.459,0.028
1.46,0.031
1.461,0.034
1.462,0.034
1.463,0.038
1.464,0.036
1.465,0.038
1.466,0.042
1.467,0.044
1.468,0.043
1.469,0.047
1.47,0.047
1.471,0.047
1.472,0.048
1.473,0.053
1.474,0.056
1.475,0.056
1.476,0.061
1.477,0.062
1.478,0.062
1.479,0.066
1.48,0.068
1.481,0.066
1.482,0.068
1.483,0.066
1.484,0.07
1.485,0.078
1.486,0.076
1.487,0.078
1.488,0.078
1.489,0.081
1.49,0.089
1.491,0.097
1.492,0.097
1.493,0.097
1.494,0.1
1.495,0.103
1.496,0.104
1.497,0.109
1.498,0.113
1.499,0.113
1.5,0.114
1.501,0.119
1.502,0.122
1.503,0.122
1.504,0.124
1.505,0.128
1.506,0.134
1.507,0.141
1.508,0.144
1.509,0.15
1.51,0.152
1.511,0.15
1.512,0.163
1.513,0.169
1.514,0.172
1.515,0.175
1.516,0.174
1.517,0.178
1.518,0.184
1.519,0.191
1.52,0.196
1.521,0.197
1.522,0.203
1.523,0.212
1.524,0.22
1.525,0.231
1.526,0.231
1.527,0.238
1.528,0.246
1.529,0.25
1.53,0.258
1.531,0.263
1.532,0.266
1.533,0.272
1.534,0.278
1.535,0.287
1.536,0.289
1.537,0.294
1.538,0.299
1.539,0.306
1.54,0.314
1.541,0.322
1.542,0.324
1.543,0.325
1.544,0.333
1.545,0.341
1.546,0.347
1.547,0.353
1.548,0.358
1.549,0.366
1.55,0.37
1.551,0.378
1.552,0.384
1.553,0.388
1.554,0.386
1.555,0.391
1.556,0.396
1.557,0.397
1.558,0.4
1.559,0.403
1.56,0.408
1.561,0.413
1.562,0.416
1.563,0.419
1.564,0.423
1.565,0.425
1.566,0.427
1.567,0.425
1.568,0.425
1.569,0.425
1.57,0.426
1.571,0.428
1.572,0.429
1.573,0.431
1.574,0.426
1.575,0.428
1.576,0.422
1.577,0.416
1.578,0.411
1.579,0.409
1.58,0.408
1.581,0.403
1.582,0.396
1.583,0.388
1.584,0.381
1.585,0.372
1.586,0.369
1.587,0.359
1.588,0.349
1.589,0.334
1.59,0.328
1.591,0.322
1.592,0.314
1.593,0.306
1.594,0.296
1.595,0.287
1.596,0.278
1.597,0.269
1.598,0.255
1.599,0.247
1.6,0.234
1.601,0.225
1.602,0.223
1.603,0.219
1.604,0.202
1.605,0.191
1.606,0.186
1.607,0.181
1.608,0.169
